cluster_id,label,domain_tokens,tokens
BGC0001416,NRP,PF02321 PF00975 PF00550 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF00550 PF13193 PF00501 PF00668 PF13621 PF07690 PF00561 PF05721 PF00501 PF02668 PF00005 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF00975,"['PF02321', 'PF00975', 'PF00550', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF00550', 'PF13193', 'PF00501', 'PF00668', 'PF13621', 'PF07690', 'PF00561', 'PF05721', 'PF00501', 'PF02668', 'PF00005', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF00975']"
BGC0001417,NRP,PF02518 PF13698 PF00109 PF02801 PF16197 PF08659 PF00109 PF08659 PF00109 PF14765 PF08659 PF13561 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF13489 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00248 PF19378 PF19829,"['PF02518', 'PF13698', 'PF00109', 'PF02801', 'PF16197', 'PF08659', 'PF00109', 'PF08659', 'PF00109', 'PF14765', 'PF08659', 'PF13561', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13489', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00248', 'PF19378', 'PF19829']"
BGC0001418,NRP,PF13620 PF13620 PF13620 PF13620 PF13620 PF13620 PF13620 PF13620 PF19542 PF07238 PF00208 PF02812 PF00109 PF02801 PF16197 PF08659 PF00109 PF14765 PF08659 PF13561 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF04235 PF04235 PF00005 PF02687 PF17131,"['PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF19542', 'PF07238', 'PF00208', 'PF02812', 'PF00109', 'PF02801', 'PF16197', 'PF08659', 'PF00109', 'PF14765', 'PF08659', 'PF13561', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF04235', 'PF04235', 'PF00005', 'PF02687', 'PF17131']"
BGC0001419,NRP,PF13620 PF13620 PF13620 PF13620 PF13620 PF13620 PF13620 PF13620 PF19542 PF07238 PF00208 PF02812 PF00109 PF02801 PF16197 PF08659 PF00109 PF14765 PF08659 PF13561 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF04235 PF04235 PF00005 PF02687 PF17131,"['PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF19542', 'PF07238', 'PF00208', 'PF02812', 'PF00109', 'PF02801', 'PF16197', 'PF08659', 'PF00109', 'PF14765', 'PF08659', 'PF13561', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF04235', 'PF04235', 'PF00005', 'PF02687', 'PF17131']"
BGC0001420,NRP,PF13620 PF13620 PF13620 PF13620 PF13620 PF13620 PF13620 PF13620 PF19542 PF07238 PF00208 PF02812 PF00109 PF02801 PF16197 PF08659 PF00109 PF14765 PF08659 PF13561 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF13193 PF00501 PF12680 PF00155 PF00550 PF00441 PF02770 PF00501,"['PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF13620', 'PF19542', 'PF07238', 'PF00208', 'PF02812', 'PF00109', 'PF02801', 'PF16197', 'PF08659', 'PF00109', 'PF14765', 'PF08659', 'PF13561', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF13193', 'PF00501', 'PF12680', 'PF00155', 'PF00550', 'PF00441', 'PF02770', 'PF00501']"
BGC0001421,NRP,PF00005 PF09536 PF00109 PF02801 PF16197 PF00109 PF00106 PF00109 PF14765 PF08659 PF00550 PF08659 PF00550 PF00668 PF00501 PF13193 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00270 PF00679 PF03764 PF14492 PF03144 PF00009 PF00027 PF00254 PF00149,"['PF00005', 'PF09536', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF00106', 'PF00109', 'PF14765', 'PF08659', 'PF00550', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00270', 'PF00679', 'PF03764', 'PF14492', 'PF03144', 'PF00009', 'PF00027', 'PF00254', 'PF00149']"
BGC0001422,NRP,PF00150 PF00005 PF09536 PF09536 PF12833 PF00109 PF02801 PF16197 PF00109 PF08659 PF00109 PF14765 PF08659 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF13649 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00270 PF00027 PF00254,"['PF00150', 'PF00005', 'PF09536', 'PF09536', 'PF12833', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF08659', 'PF00109', 'PF14765', 'PF08659', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13649', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00270', 'PF00027', 'PF00254']"
BGC0001423,NRP,PF00150 PF00005 PF09536 PF00109 PF02801 PF16197 PF00109 PF00106 PF14765 PF08659 PF00550 PF00109 PF08659 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00270 PF00679 PF03764 PF14492 PF03144 PF00009 PF00027 PF00254 PF00149,"['PF00150', 'PF00005', 'PF09536', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF00106', 'PF14765', 'PF08659', 'PF00550', 'PF00109', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00270', 'PF00679', 'PF03764', 'PF14492', 'PF03144', 'PF00009', 'PF00027', 'PF00254', 'PF00149']"
BGC0001424,NRP,PF00150 PF00005 PF09536 PF12833 PF00109 PF02801 PF16197 PF00109 PF08659 PF00109 PF00698 PF08659 PF13561 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00270 PF00679 PF03764 PF14492 PF03144 PF00009 PF00027 PF00254,"['PF00150', 'PF00005', 'PF09536', 'PF12833', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF08659', 'PF00109', 'PF00698', 'PF08659', 'PF13561', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00270', 'PF00679', 'PF03764', 'PF14492', 'PF03144', 'PF00009', 'PF00027', 'PF00254']"
BGC0001425,NRP,PF00150 PF00005 PF09536 PF00109 PF02801 PF16197 PF00109 PF00106 PF14765 PF08659 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00270 PF00679 PF03764 PF14492 PF03144 PF00009 PF00027 PF00254,"['PF00150', 'PF00005', 'PF09536', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF00106', 'PF14765', 'PF08659', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00270', 'PF00679', 'PF03764', 'PF14492', 'PF03144', 'PF00009', 'PF00027', 'PF00254']"
BGC0001426,NRP,PF00150 PF00005 PF01433 PF09536 PF00109 PF02801 PF16197 PF00109 PF00106 PF14765 PF08659 PF08659 PF00550 PF00668 PF00501 PF13193 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00270 PF00679 PF03764 PF14492 PF03144 PF00009 PF00027 PF00254 PF00149,"['PF00150', 'PF00005', 'PF01433', 'PF09536', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF00106', 'PF14765', 'PF08659', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00270', 'PF00679', 'PF03764', 'PF14492', 'PF03144', 'PF00009', 'PF00027', 'PF00254', 'PF00149']"
BGC0001427,NRP,PF00150 PF00005 PF09536 PF00109 PF02801 PF16197 PF00109 PF00106 PF14765 PF08659 PF08659 PF00550 PF00668 PF00501 PF13193 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00270 PF00679 PF03764 PF14492 PF03144 PF00009 PF00027 PF00254,"['PF00150', 'PF00005', 'PF09536', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF00106', 'PF14765', 'PF08659', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00270', 'PF00679', 'PF03764', 'PF14492', 'PF03144', 'PF00009', 'PF00027', 'PF00254']"
BGC0001428,NRP,PF00150 PF00005 PF09536 PF12833 PF00109 PF02801 PF16197 PF02801 PF00109 PF00106 PF14765 PF08659 PF08659 PF00550 PF00668 PF00501 PF13193 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00270 PF00679 PF03764 PF14492 PF03144 PF00009 PF00027 PF00254,"['PF00150', 'PF00005', 'PF09536', 'PF12833', 'PF00109', 'PF02801', 'PF16197', 'PF02801', 'PF00109', 'PF00106', 'PF14765', 'PF08659', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00270', 'PF00679', 'PF03764', 'PF14492', 'PF03144', 'PF00009', 'PF00027', 'PF00254']"
BGC0001429,NRP,PF00582 PF00999 PF07143 PF02687 PF02687 PF02687 PF02687 PF00005 PF00109 PF02801 PF16197 PF00109 PF08659 PF00109 PF14765 PF08659 PF13561 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF12146 PF01218,"['PF00582', 'PF00999', 'PF07143', 'PF02687', 'PF02687', 'PF02687', 'PF02687', 'PF00005', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF08659', 'PF00109', 'PF14765', 'PF08659', 'PF13561', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF12146', 'PF01218']"
BGC0001430,NRP,PF17932 PF00440 PF00561 PF10503 PF00109 PF02801 PF16197 PF00109 PF08659 PF14765 PF13561 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF02798 PF13409 PF00069 PF00069,"['PF17932', 'PF00440', 'PF00561', 'PF10503', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF08659', 'PF14765', 'PF13561', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF02798', 'PF13409', 'PF00069', 'PF00069']"
BGC0001431,NRP,PF00582 PF00999 PF07143 PF02687 PF02687 PF02687 PF02687 PF00005 PF00109 PF02801 PF16197 PF00109 PF14765 PF08659 PF13561 PF08659 PF00550 PF00668 PF00501 PF13193 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF12146 PF01218,"['PF00582', 'PF00999', 'PF07143', 'PF02687', 'PF02687', 'PF02687', 'PF02687', 'PF00005', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF14765', 'PF08659', 'PF13561', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF12146', 'PF01218']"
BGC0001432,NRP,PF02801 PF16197 PF00109 PF16197 PF02801 PF00109 PF00698 PF00109 PF02801 PF16197 PF00698 PF14765 PF00106 PF08659 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00668 PF00501 PF13193 PF00550 PF00975 PF10027 PF00550 PF00109 PF02801 PF00106 PF00698 PF16197 PF00698 PF14765 PF08659 PF00550 PF08659,"['PF02801', 'PF16197', 'PF00109', 'PF16197', 'PF02801', 'PF00109', 'PF00698', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF00106', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00668', 'PF00501', 'PF13193', 'PF00550', 'PF00975', 'PF10027', 'PF00550', 'PF00109', 'PF02801', 'PF00106', 'PF00698', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF08659']"
BGC0001433,Polyketide,PF03704 PF13560 PF08237 PF03704 PF13450 PF01593 PF08028 PF03446 PF00202 PF01613 PF00109 PF02801 PF16197 PF00698 PF00550 PF00109 PF02801 PF00698 PF14765 PF08659 PF00550 PF00109 PF16197 PF00698 PF14765 PF08659 PF00550 PF08659 PF00109 PF02801 PF16197 PF00109 PF16197 PF14765 PF08659 PF00550 PF00109 PF16197 PF00698 PF14765 PF08659 PF00550 PF08990 PF00109 PF00698 PF16197 PF00698 PF14765 PF08659 PF07993 PF00550 PF07993 PF00975 PF11695 PF00578 PF01266 PF04299 PF13434 PF00067 PF00501 PF02353 PF03405 PF01729 PF03061 PF08541 PF08545 PF08541 PF08281 PF00196 PF00196,"['PF03704', 'PF13560', 'PF08237', 'PF03704', 'PF13450', 'PF01593', 'PF08028', 'PF03446', 'PF00202', 'PF01613', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF00550', 'PF00109', 'PF02801', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF08659', 'PF00109', 'PF02801', 'PF16197', 'PF00109', 'PF16197', 'PF14765', 'PF08659', 'PF00550', 'PF00109', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF08990', 'PF00109', 'PF00698', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF07993', 'PF00550', 'PF07993', 'PF00975', 'PF11695', 'PF00578', 'PF01266', 'PF04299', 'PF13434', 'PF00067', 'PF00501', 'PF02353', 'PF03405', 'PF01729', 'PF03061', 'PF08541', 'PF08545', 'PF08541', 'PF08281', 'PF00196', 'PF00196']"
BGC0001434,NRP,PF00668 PF00501 PF00550 PF00668 PF00501 PF13847 PF00550 PF00668 PF00501 PF13649 PF00668,"['PF00668', 'PF00501', 'PF00550', 'PF00668', 'PF00501', 'PF13847', 'PF00550', 'PF00668', 'PF00501', 'PF13649', 'PF00668']"
BGC0001435,NRP,PF18029 PF01522 PF19650 PF03713 PF00109 PF02801 PF16197 PF00698 PF14765 PF08659 PF00550 PF00668 PF00501 PF00550 PF00975 PF01593 PF16884 PF00107 PF13471 PF00733 PF13560 PF13560 PF13560 PF13560 PF03625 PF00581 PF00581 PF01925 PF00581 PF00583 PF00067 PF01055 PF09364 PF03894 PF09363 PF19054 PF13560 PF19853 PF08281 PF11350,"['PF18029', 'PF01522', 'PF19650', 'PF03713', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF08659', 'PF00550', 'PF00668', 'PF00501', 'PF00550', 'PF00975', 'PF01593', 'PF16884', 'PF00107', 'PF13471', 'PF00733', 'PF13560', 'PF13560', 'PF13560', 'PF13560', 'PF03625', 'PF00581', 'PF00581', 'PF01925', 'PF00581', 'PF00583', 'PF00067', 'PF01055', 'PF09364', 'PF03894', 'PF09363', 'PF19054', 'PF13560', 'PF19853', 'PF08281', 'PF11350']"
BGC0001436,Polyketide,PF00501 PF07993 PF00248 PF02780 PF02780 PF00067 PF07690 PF01738 PF07690 PF00450 PF00285 PF03171 PF07690 PF19305 PF03972 PF03959 PF00109 PF02801 PF16197 PF00698 PF14765 PF16197 PF08659 PF01636,"['PF00501', 'PF07993', 'PF00248', 'PF02780', 'PF02780', 'PF00067', 'PF07690', 'PF01738', 'PF07690', 'PF00450', 'PF00285', 'PF03171', 'PF07690', 'PF19305', 'PF03972', 'PF03959', 'PF00109', 'PF02801', 'PF16197', 'PF00698', 'PF14765', 'PF16197', 'PF08659', 'PF01636']"
BGC0001437,NRP,PF03472 PF00196 PF00765 PF11583 PF00117 PF04715 PF00425 PF01817 PF00464 PF02776 PF00205 PF02776 PF00668 PF00501 PF13193 PF00975 PF03621 PF00501 PF13193 PF00857 PF13561 PF01474 PF00425,"['PF03472', 'PF00196', 'PF00765', 'PF11583', 'PF00117', 'PF04715', 'PF00425', 'PF01817', 'PF00464', 'PF02776', 'PF00205', 'PF02776', 'PF00668', 'PF00501', 'PF13193', 'PF00975', 'PF03621', 'PF00501', 'PF13193', 'PF00857', 'PF13561', 'PF01474', 'PF00425']"
BGC0001438,Polyketide,PF16861 PF02543 PF08484 PF08421 PF01370 PF00483 PF00908 PF06722 PF06722 PF00067 PF06722 PF06722 PF00440 PF04672 PF01408 PF03559 PF01370 PF01041 PF16363 PF00248 PF03358 PF01757 PF07690 PF01494 PF10604 PF00106 PF00550 PF00109 PF02801 PF00109 PF04673 PF01494 PF00486 PF00072 PF03358 PF07690 PF07690,"['PF16861', 'PF02543', 'PF08484', 'PF08421', 'PF01370', 'PF00483', 'PF00908', 'PF06722', 'PF06722', 'PF00067', 'PF06722', 'PF06722', 'PF00440', 'PF04672', 'PF01408', 'PF03559', 'PF01370', 'PF01041', 'PF16363', 'PF00248', 'PF03358', 'PF01757', 'PF07690', 'PF01494', 'PF10604', 'PF00106', 'PF00550', 'PF00109', 'PF02801', 'PF00109', 'PF04673', 'PF01494', 'PF00486', 'PF00072', 'PF03358', 'PF07690', 'PF07690']"
